isin,nav,nav_date
INF03VN01852,12.217,05-Aug-2025
INF03VN01936,10.315,05-Aug-2025
INF03VN01944,10.17,05-Aug-2025
INF03VN01951,10.521,05-Aug-2025
INF03VN01969,10.38,05-Aug-2025
INF03VN01886,14.216,05-Aug-2025
INF03VN01878,13.847,05-Aug-2025
INF03VN01977,10.462,05-Aug-2025
INF03VN01985,10.368,05-Aug-2025
INF03VN01902,13.102,05-Aug-2025
INF03VN01894,12.793,05-Aug-2025
INF209K01EN2,84.8995,05-Aug-2025
INF209K01WN4,96.4679,05-Aug-2025
INF209K01WM6,72.0131,05-Aug-2025
INF209K01EO0,37.3685,05-Aug-2025
INF846K01K35,122.01,05-Aug-2025
INF846K01K43,53.82,05-Aug-2025
INF846K01K01,105.54,05-Aug-2025
INF846K01K19,45.96,05-Aug-2025
INF0QA701BN2,9.649,05-Aug-2025
INF0QA701BO0,9.649,05-Aug-2025
INF0QA701BK8,9.641,05-Aug-2025
INF0QA701BL6,9.641,05-Aug-2025
INF194KB1AL4,50.491,05-Aug-2025
INF194KB1AM2,37.428,05-Aug-2025
INF194KB1AJ8,46.249,05-Aug-2025
INF194KB1AK6,34.291,05-Aug-2025
INF761K01EP7,51.78,05-Aug-2025
INF761K01EO0,38.77,05-Aug-2025
INF761K01ER3,46.38,05-Aug-2025
INF761K01EQ5,33.81,05-Aug-2025
INF251K01SR5,13.3223,05-Aug-2025
INF251K01SS3,13.0002,05-Aug-2025
INF251K01SO2,12.981,05-Aug-2025
INF251K01SP9,12.6493,05-Aug-2025
INF760K01JC6,42.61,05-Aug-2025
INF760K01JD4,38.88,05-Aug-2025
INF760K01JF9,38.55,05-Aug-2025
INF760K01JG7,34.75,05-Aug-2025
INF740K01QD1,215.156,05-Aug-2025
INF740K01QE9,64.046,05-Aug-2025
INF740K01797,195.738,05-Aug-2025
INF740K01805,58.146,05-Aug-2025
INF754K01JN6,48.215,05-Aug-2025
INF754K01JO4,42.18,05-Aug-2025
INF754K01JJ4,43.583,05-Aug-2025
INF754K01JK2,37.872,05-Aug-2025
INF090I01IQ4,192.5182,05-Aug-2025
INF090I01IO9,55.7439,05-Aug-2025
INF090I01544,47.1925,05-Aug-2025
INF090I01569,170.0241,05-Aug-2025
INF179KA1RZ8,140.704,05-Aug-2025
INF179KA1RW5,160.037,05-Aug-2025
INF179KA1SA9,45.193,05-Aug-2025
INF179KA1RX3,69.127,05-Aug-2025
INF917K01QA1,89.9808,05-Aug-2025
INF917K01PZ0,46.5623,05-Aug-2025
INF917K01QC7,80.9412,05-Aug-2025
INF917K01QB9,40.249,05-Aug-2025
INF109K015M0,98.15,05-Aug-2025
INF109K013M5,71.12,05-Aug-2025
INF109K01BI0,87.38,05-Aug-2025
INF109K01FA8,35.65,05-Aug-2025
INF205K013T3,45.8,05-Aug-2025
INF205K012T5,37.31,05-Aug-2025
INF205K011T7,41.31,05-Aug-2025
INF205K010T9,32.88,05-Aug-2025
INF00XX01747,31.5867,05-Aug-2025
INF00XX01754,30.5617,05-Aug-2025
INF00XX01713,28.4417,05-Aug-2025
INF00XX01721,27.439,05-Aug-2025
INF192K01NH3,10.1004,05-Aug-2025
INF192K01NI1,10.1007,05-Aug-2025
INF192K01NE0,9.9067,05-Aug-2025
INF192K01NF7,9.9068,05-Aug-2025
INF174K01211,259.527,05-Aug-2025
INF174K01KT2,304.677,05-Aug-2025
INF174K01237,113.223,05-Aug-2025
INF174K01KU0,133.823,05-Aug-2025
INF397L01JS1,33.5522,05-Aug-2025
INF397L01JP7,33.5468,05-Aug-2025
INF397L01JW3,29.9588,05-Aug-2025
INF397L01JT9,29.9584,05-Aug-2025
INF174V01BK7,19.93,05-Aug-2025
INF174V01BL5,19.93,05-Aug-2025
INF174V01BH3,19.0886,05-Aug-2025
INF174V01BI1,19.0886,05-Aug-2025
INF769K01NJ4,11.367,05-Aug-2025
INF769K01NL0,11.366,05-Aug-2025
INF769K01NG0,11.27,05-Aug-2025
INF769K01NI6,11.278,05-Aug-2025
INF247L01BY3,14.0919,05-Aug-2025
INF247L01BZ0,14.0919,05-Aug-2025
INF247L01BV9,13.7712,05-Aug-2025
INF247L01BW7,13.7714,05-Aug-2025
INF204K01J91,103.5725,05-Aug-2025
INF204K01J83,188.6243,05-Aug-2025
INF204K01K15,188.6243,05-Aug-2025
INF204K01HZ0,168.2722,05-Aug-2025
INF204K01HY3,168.2722,05-Aug-2025
INF204K01IA1,88.6762,05-Aug-2025
INF663L01W14,15.03,05-Aug-2025
INF663L01W06,17.47,05-Aug-2025
INF663L01W30,16.32,05-Aug-2025
INF663L01W48,14.51,05-Aug-2025
INF966L01AA0,253.4514,05-Aug-2025
INF966L01689,275.4747,05-Aug-2025
INF966L01663,215.3379,05-Aug-2025
INF206A01022,201.5584,05-Aug-2025
INF082J01432,12.88,05-Aug-2025
INF082J01440,12.55,05-Aug-2025
INF200K01T51,194.9731,05-Aug-2025
INF200K01T69,133.0774,05-Aug-2025
INF200K01T28,170.3077,05-Aug-2025
INF200K01T36,100.615,05-Aug-2025
INF903J01NK9,281.3665,05-Aug-2025
INF903J01NI3,36.9747,05-Aug-2025
INF903J01470,254.033,05-Aug-2025
INF903J01454,32.4754,05-Aug-2025
-,45.2123,05-Aug-2025
-,40.2365,05-Aug-2025
INF277K011O1,45.2123,05-Aug-2025
INF277K015O2,40.2365,05-Aug-2025
INF277K013O7,45.2123,05-Aug-2025
INF277K017O8,40.2365,05-Aug-2025
INF0GCD01800,10.35,05-Aug-2025
INF0GCD01826,10.35,05-Aug-2025
INF0GCD01792,10.21,05-Aug-2025
INF0GCD01776,10.21,05-Aug-2025
INF582M01BU9,53.86,05-Aug-2025
INF582M01BW5,40.32,05-Aug-2025
INF582M01BY1,48.76,05-Aug-2025
INF582M01CA9,42.34,05-Aug-2025
INF789F1AUQ1,27.9252,05-Aug-2025
INF789F1AUR9,27.9252,05-Aug-2025
INF789F1AUO6,25.9548,05-Aug-2025
INF789F1AUP3,25.9546,05-Aug-2025
INF209K01WP9,72.666,05-Aug-2025
INF209K01WQ7,136.1614,05-Aug-2025
INF209K01LF3,120.8977,05-Aug-2025
INF209K01LE6,39.8002,05-Aug-2025
INF846K010C0,19.25,05-Aug-2025
INF846K011C8,17.67,05-Aug-2025
INF846K013C4,18.23,05-Aug-2025
INF846K014C2,16.74,05-Aug-2025
INF194K01Z85,164.414,05-Aug-2025
INF194K01Z93,50.686,05-Aug-2025
INF194K01342,144.917,05-Aug-2025
INF194K01359,38.662,05-Aug-2025
INF251K01SD5,13.9576,05-Aug-2025
INF251K01SE3,12.7268,05-Aug-2025
INF251K01SA1,13.5473,05-Aug-2025
INF251K01SB9,12.3519,05-Aug-2025
INF760K01JW4,19.24,05-Aug-2025
INF760K01JY0,18.09,05-Aug-2025
INF760K01JZ7,18.08,05-Aug-2025
INF760K01KB6,17.0,05-Aug-2025
INF740KA1PP3,21.774,01-Aug-2025
INF740KA1PQ1,17.976,01-Aug-2025
INF740KA1PM0,21.014,01-Aug-2025
INF740KA1PN8,15.992,01-Aug-2025
INF090I01GY2,782.3449,05-Aug-2025
INF090I01GW6,115.516,05-Aug-2025
INF090I01296,701.0377,05-Aug-2025
INF090I01270,100.328,05-Aug-2025
INF666M01BE4,31.9538,05-Aug-2025
INF666M01BH7,26.7872,05-Aug-2025
INF666M01BF1,31.836,05-Aug-2025
INF666M01DC4,25.5852,05-Aug-2025
INF666M01CY0,23.4351,05-Aug-2025
INF666M01DA8,25.5651,05-Aug-2025
INF666M01BI5,26.7783,05-Aug-2025
INF666M01DI1,21.9419,05-Aug-2025
INF666M01DE0,20.7879,05-Aug-2025
INF666M01DG5,20.2587,05-Aug-2025
INF179K01VC4,816.853,05-Aug-2025
INF179K01426,731.073,05-Aug-2025
INF179K01VA8,42.256,05-Aug-2025
INF179K01400,34.043,05-Aug-2025
INF917K01HD4,122.5017,05-Aug-2025
INF917K01HC6,65.9512,05-Aug-2025
INF677K01023,109.6954,05-Aug-2025
INF677K01213,52.1618,05-Aug-2025
INF109K012K1,509.5,05-Aug-2025
INF109K011K3,119.1,05-Aug-2025
INF109K01AF8,463.55,05-Aug-2025
INF109K01EC7,39.15,05-Aug-2025
INF00XX01AQ6,17.7269,05-Aug-2025
INF00XX01AR4,17.7269,05-Aug-2025
INF00XX01AN3,16.3019,05-Aug-2025
INF00XX01AO1,16.3019,05-Aug-2025
INF192K01BT3,108.3848,05-Aug-2025
INF192K01BR7,73.8469,05-Aug-2025
INF137A01037,96.4652,05-Aug-2025
INF137A01011,67.3605,05-Aug-2025
INF397L01KU5,25.4728,05-Aug-2025
INF397L01KR1,25.453,05-Aug-2025
INF397L01KQ3,23.6583,05-Aug-2025
INF397L01KN0,23.6585,05-Aug-2025
INF174V01CI9,11.1893,05-Aug-2025
INF174V01CJ7,11.1893,05-Aug-2025
INF174V01CF5,11.1035,05-Aug-2025
INF174V01CH1,11.1035,05-Aug-2025
INF204K01K23,69.2297,05-Aug-2025
INF204K01K49,243.8722,05-Aug-2025
INF204K01GC1,44.4876,05-Aug-2025
INF204K01GB3,222.6718,05-Aug-2025
INF966L01AN3,20.3291,05-Aug-2025
INF966L01AQ6,19.1216,05-Aug-2025
INF966L01AO1,19.3156,05-Aug-2025
INF966L01AR4,19.2264,05-Aug-2025
INF082J01036,129.32,05-Aug-2025
INF082J01044,129.58,05-Aug-2025
INF082J01242,123.8,05-Aug-2025
INF082J01259,123.66,05-Aug-2025
INF277K01DI1,126.4438,05-Aug-2025
INF277K01451,339.9212,05-Aug-2025
INF277K01ND1,382.9796,05-Aug-2025
INF277K01DJ9,113.7804,05-Aug-2025
INF277K01NB5,130.1524,05-Aug-2025
INF277K01MZ6,140.7236,05-Aug-2025
INF582M01EK4,29.62,05-Aug-2025
INF582M01EM0,29.62,05-Aug-2025
INF582M01EO6,27.89,05-Aug-2025
INF582M01EQ1,27.89,05-Aug-2025
INF789F01VB2,181.6179,05-Aug-2025
INF789F01UZ3,59.2321,05-Aug-2025
INF789F01AG5,165.864,05-Aug-2025
INF789F01AE0,48.3372,05-Aug-2025
INF209K01ZC0,1692.21,05-Aug-2025
INF209K01BT5,1510.41,05-Aug-2025
INF209KA1LH3,303.73,05-Aug-2025
INF209K01BS7,177.7,05-Aug-2025
INF846K01E25,22.33,05-Aug-2025
INF846K01E33,16.42,05-Aug-2025
INF846K01E58,15.55,05-Aug-2025
INF846K01E09,16.03,05-Aug-2025
INF846K01E90,20.36,05-Aug-2025
INF846K01F08,13.26,05-Aug-2025
INF846K01F24,13.76,05-Aug-2025
INF846K01E74,14.58,05-Aug-2025
INF194KA1U56,29.096,05-Aug-2025
INF194KA1U64,21.774,05-Aug-2025
INF194KA1U15,25.737,05-Aug-2025
INF194KA1U23,19.279,05-Aug-2025
INF761K01DM6,41.32,05-Aug-2025
INF761K01DN4,33.72,05-Aug-2025
INF761K01DP9,37.89,05-Aug-2025
INF761K01DQ7,32.12,05-Aug-2025
INF251K01PB5,19.0656,05-Aug-2025
INF251K01OZ7,31.7226,05-Aug-2025
INF251K01OY0,16.6991,05-Aug-2025
INF251K01OW4,27.729,05-Aug-2025
INF760K01EZ8,403.84,05-Aug-2025
INF760K01EX3,132.47,05-Aug-2025
INF760K01050,356.77,05-Aug-2025
INF760K01068,97.28,05-Aug-2025
INF740K01NY4,399.944,05-Aug-2025
INF740K01NZ1,73.403,05-Aug-2025
INF740K01318,355.518,05-Aug-2025
INF740K01326,29.636,05-Aug-2025
INF754K01CB6,33.74,05-Aug-2025
INF754K01137,63.54,05-Aug-2025
INF754K01202,63.01,05-Aug-2025
INF754K01178,27.46,05-Aug-2025
INF754K01160,62.34,05-Aug-2025
INF754K01CE0,72.62,05-Aug-2025
INF090I01FZ1,306.7622,05-Aug-2025
INF090I01GA2,34.1893,05-Aug-2025
INF090I01817,268.2286,05-Aug-2025
INF090I01825,28.7995,05-Aug-2025
INF666M01FA3,23.0496,05-Aug-2025
INF666M01FJ4,20.6161,05-Aug-2025
INF666M01FB1,22.8645,05-Aug-2025
INF666M01FH8,22.1742,05-Aug-2025
INF666M01FD7,22.8284,05-Aug-2025
INF666M01FF2,22.5934,05-Aug-2025
INF666M01FK2,20.6132,05-Aug-2025
INF666M01FQ9,20.5677,05-Aug-2025
INF666M01FM8,20.6144,05-Aug-2025
INF666M01FO4,21.8518,05-Aug-2025
INF179K01XZ1,128.005,05-Aug-2025
INF179K01AS4,118.044,05-Aug-2025
INF179K01XX6,19.214,05-Aug-2025
INF179K01AQ8,16.742,05-Aug-2025
INF917K01TY5,19.8984,05-Aug-2025
INF917K01LE4,63.1943,05-Aug-2025
INF917K01E45,33.8189,05-Aug-2025
INF917K01TW9,17.7142,05-Aug-2025
INF917K01LB0,55.5933,05-Aug-2025
INF917K01KZ1,28.492,05-Aug-2025
INF109KB1QK6,27.02,05-Aug-2025
INF109KB1QM2,29.85,05-Aug-2025
INF109K01Y07,431.54,05-Aug-2025
INF109KA1Y19,30.43,05-Aug-2025
INF109K01X81,69.3,05-Aug-2025
INF109K01480,388.84,05-Aug-2025
INF109KA1X93,27.09,05-Aug-2025
INF109K01DX5,43.35,05-Aug-2025
INF205K014Q7,25.1761,05-Aug-2025
INF205K013Q9,25.0702,05-Aug-2025
INF205K011Q3,22.5091,05-Aug-2025
INF205K010Q5,22.5103,05-Aug-2025
INF192K01HB8,137.2719,05-Aug-2025
INF192K01HJ1,46.2427,05-Aug-2025
INF192K01GP0,131.1849,27-Jan-2025
INF192K01BQ9,137.05,05-Aug-2025
INF192K01HV6,131.1823,27-Jan-2025
INF192K01HH5,98.6165,05-Aug-2025
INF192K01BO4,75.5586,05-Aug-2025
INF192K01HN3,98.5876,05-Aug-2025
INF192K01HZ7,131.1823,27-Jan-2025
INF192K01HR4,34.6755,05-Aug-2025
INF192K01GZ9,116.1562,27-Jan-2025
INF192K01HF9,33.2848,05-Aug-2025
INF192K01GN5,116.158,27-Jan-2025
INF192K01HT0,116.1562,27-Jan-2025
INF192K01HD4,87.4817,05-Aug-2025
INF192K01528,33.5229,05-Aug-2025
INF192K01HL7,86.7861,05-Aug-2025
INF192K01HX2,116.1562,27-Jan-2025
INF192K01HP8,30.9759,05-Aug-2025
INF192K01544,119.8572,05-Aug-2025
INF174K01LL7,44.854,05-Aug-2025
INF174K01F00,73.17,05-Aug-2025
INF174K01450,36.592,05-Aug-2025
INF174K01E92,62.264,05-Aug-2025
INF767K01ED0,220.9678,05-Aug-2025
INF767K01EC2,21.5237,05-Aug-2025
INF767K01030,194.5366,05-Aug-2025
INF767K01022,15.9585,05-Aug-2025
INF174V01804,22.3699,05-Aug-2025
INF174V01788,30.1129,05-Aug-2025
INF174V01754,27.004,05-Aug-2025
INF174V01770,19.6013,05-Aug-2025
INF769K01DH9,37.331,05-Aug-2025
INF769K01DI7,21.139,05-Aug-2025
INF769K01DE6,31.979,05-Aug-2025
INF769K01DF3,17.372,05-Aug-2025
INF959L01CX3,23.2836,05-Aug-2025
INF959L01DG6,23.1864,05-Aug-2025
INF959L01DE1,23.1832,05-Aug-2025
INF959L01DA9,23.1816,05-Aug-2025
INF959L01CY1,23.1826,05-Aug-2025
INF959L01DC5,23.182,05-Aug-2025
INF959L01DI2,20.4253,05-Aug-2025
INF959L01DR3,20.4228,05-Aug-2025
INF959L01DP7,20.438,05-Aug-2025
INF959L01DL6,20.4247,05-Aug-2025
INF959L01DJ0,20.4265,05-Aug-2025
INF959L01DN2,20.4254,05-Aug-2025
INF204KB13T1,0.0,05-Aug-2025
INF204K01B08,117.0192,05-Aug-2025
INF204KB19F7,0.0466,21-Mar-2025
INF204KB11G2,0.0234,21-Mar-2025
INF204KB17F1,0.0322,21-Mar-2025
INF204KB16G1,0.036,21-Mar-2025
INF204KB18G7,0.0224,21-Mar-2025
INF204KB14G6,0.0309,21-Mar-2025
INF204KB16T4,0.0,05-Aug-2025
INF204KB18T0,0.0,05-Aug-2025
INF204KB14T9,0.0,05-Aug-2025
INF204KB13U9,0.0,05-Aug-2025
INF204KB15U4,0.0,05-Aug-2025
INF204KB11U3,0.0,05-Aug-2025
INF204K01B16,39.1403,05-Aug-2025
INF204KB1BD7,19.348,05-Aug-2025
INF204K011R2,26.0326,05-Aug-2025
INF204K01FW1,103.786,05-Aug-2025
INF204K01FX9,27.7474,05-Aug-2025
INF204KB1BF2,17.4919,05-Aug-2025
INF204K013R8,23.5317,05-Aug-2025
INF204KB16F3,0.1261,21-Mar-2025
INF204KB13G8,0.1172,21-Mar-2025
INF204KB10U5,0.0,05-Aug-2025
INF663L01GY0,27.0,05-Aug-2025
INF663L01GX2,155.39,05-Aug-2025
INF663L01HA8,15.26,05-Aug-2025
INF663L01HC4,130.04,05-Aug-2025
INF663L01OA4,26.93,05-Aug-2025
INF663L01NY6,24.14,05-Aug-2025
INF966L01267,416.4803,05-Aug-2025
INF966L01556,453.9552,05-Aug-2025
INF966L01242,57.4442,05-Aug-2025
INF966L01531,62.876,05-Aug-2025
INF200K01RY0,330.9874,05-Aug-2025
INF200K01RW4,96.8535,05-Aug-2025
INF200K01115,63.4761,05-Aug-2025
INF200K01107,299.5489,05-Aug-2025
INF680P01042,35.6979,05-Aug-2025
INF680P01059,28.1769,05-Aug-2025
INF680P01018,31.1748,05-Aug-2025
INF680P01026,24.9257,05-Aug-2025
INF173K01FE6,183.8216,05-Aug-2025
INF173K01CI4,27.7121,05-Aug-2025
INF173K01CL8,160.2881,05-Aug-2025
INF173K01FB2,42.665,05-Aug-2025
INF277K01MN2,485.4544,05-Aug-2025
INF277K01MO0,102.6427,05-Aug-2025
INF277K01ML6,106.4492,05-Aug-2025
INF277K01303,432.2034,05-Aug-2025
INF277K01CS2,86.7567,05-Aug-2025
INF277K01DB6,88.0846,05-Aug-2025
INF582M01GY0,18.92,05-Aug-2025
INF582M01HA8,18.92,05-Aug-2025
INF582M01HC4,17.94,05-Aug-2025
INF582M01HE0,17.94,05-Aug-2025
INF789F01SI3,47.7484,05-Aug-2025
INF789F01323,399.8647,05-Aug-2025
INF789F01307,42.7066,05-Aug-2025
INF789F01SK9,430.2116,05-Aug-2025
INF209K01VP1,28.8354,05-Aug-2025
INF209K01264,26.7339,05-Aug-2025
INF209K01P80,11.5596,05-Aug-2025
INF209K01256,11.1959,05-Aug-2025
INF846K01PZ1,20.4419,05-Aug-2025
INF846K01QA2,12.1969,05-Aug-2025
INF846K01QC8,18.8079,05-Aug-2025
INF846K01QD6,11.1434,05-Aug-2025
INF0QA701532,11.442,05-Aug-2025
INF0QA701490,11.291,05-Aug-2025
INF0QA701524,11.442,05-Aug-2025
INF0QA701508,11.291,05-Aug-2025
INF194KA1YD2,10.9699,05-Aug-2025
INF194K01649,32.6476,05-Aug-2025
INF194K01656,10.3147,05-Aug-2025
INF194K01Y60,35.3576,05-Aug-2025
INF194KA1YG5,12.6368,05-Aug-2025
INF194K01Y78,10.3404,05-Aug-2025
INF761K01EI2,13.0927,05-Aug-2025
INF761K01ED3,14.4797,05-Aug-2025
INF761K01EE1,13.0525,05-Aug-2025
INF761K01EG6,13.7604,05-Aug-2025
INF761K01DW5,13.8716,05-Aug-2025
INF761K01EB7,12.8175,05-Aug-2025
INF761K01DX3,12.5711,05-Aug-2025
INF761K01DZ8,13.2711,05-Aug-2025
INF251K01OV6,11.6463,05-Aug-2025
INF251K01PF6,10.8968,05-Aug-2025
INF251K01PJ8,10.957,05-Aug-2025
INF251K01PD1,10.478,05-Aug-2025
INF251K01PH2,10.5953,05-Aug-2025
INF251K01ON3,16.1608,05-Aug-2025
INF251K01OT0,17.0837,05-Aug-2025
INF251K01OP8,11.2519,05-Aug-2025
INF740KA1DN4,15.749,05-Aug-2025
INF740KA1DO2,12.467,05-Aug-2025
INF740KA1DQ7,13.036,05-Aug-2025
INF740KA1DI4,15.033,05-Aug-2025
INF740KA1DJ2,11.948,05-Aug-2025
INF740KA1DL8,11.797,05-Aug-2025
INF754K01EB2,14.972,05-Aug-2025
INF754K01HW1,17.2047,05-Aug-2025
INF754K01HT7,15.9336,05-Aug-2025
INF754K01EG1,14.3116,05-Aug-2025
INF754K01EA4,20.9424,05-Aug-2025
INF754K01EJ5,19.5715,05-Aug-2025
INF754K01EF3,19.5023,05-Aug-2025
INF090I01XS9,10.5216,05-Aug-2025
INF090I01XU5,10.5216,05-Aug-2025
INF090I01XP5,10.468,05-Aug-2025
INF090I01XR1,10.468,05-Aug-2025
INF179K01UU8,32.18,05-Aug-2025
INF179K01UV6,24.386,05-Aug-2025
INF179K01319,29.867,05-Aug-2025
-,22.259,05-Aug-2025
INF179K01327,21.291,05-Aug-2025
INF179K01343,30.821,05-Aug-2025
INF179KA1KT6,20.301,05-Aug-2025
INF179KA1KM1,10.925,05-Aug-2025
INF179KA1KQ2,11.602,05-Aug-2025
INF179KA1KS8,11.22,05-Aug-2025
INF179KA1KO7,11.374,05-Aug-2025
INF917K01QR5,20.4504,05-Aug-2025
INF917K01QT1,10.4227,05-Aug-2025
INF917K01QV7,11.1326,05-Aug-2025
INF917K01QL8,19.0897,05-Aug-2025
INF917K01QN4,10.4602,05-Aug-2025
INF917K01QP9,10.9426,05-Aug-2025
INF109K016O4,37.0442,05-Aug-2025
INF109K017O2,17.3229,05-Aug-2025
INF109K01BF6,34.5296,05-Aug-2025
INF109K01EF0,15.1254,05-Aug-2025
INF205K01P68,34.7405,05-Aug-2025
INF205K01KR8,34.7512,05-Aug-2025
INF205K01KP2,18.8704,05-Aug-2025
INF205K01122,32.1152,05-Aug-2025
INF205K01148,17.1393,05-Aug-2025
INF00XX01440,13.6249,05-Aug-2025
INF00XX01457,13.6249,05-Aug-2025
INF00XX01416,13.0371,05-Aug-2025
INF00XX01424,13.0371,05-Aug-2025
INF192K01GX4,17.9702,05-Aug-2025
INF192K01KY4,15.9211,05-Aug-2025
INF192K01GL9,18.7233,05-Aug-2025
INF192K01BN6,34.9862,05-Aug-2025
INF192K01ID2,33.8717,27-Jan-2025
INF192K01KU2,16.181,05-Aug-2025
INF192K01KM9,14.1276,05-Aug-2025
INF192K01IH3,33.8816,27-Jan-2025
INF192K01KQ0,16.6249,05-Aug-2025
INF192K01BL0,16.4868,05-Aug-2025
INF192K01GV8,32.106,27-Jan-2025
INF192K01KW8,14.4838,05-Aug-2025
INF192K01GJ3,17.8228,05-Aug-2025
INF192K01510,32.7836,05-Aug-2025
INF192K01IB6,32.1609,27-Jan-2025
INF192K01KS6,14.5888,05-Aug-2025
INF192K01494,15.2161,05-Aug-2025
INF192K01KK3,12.8893,05-Aug-2025
INF192K01IF7,32.1609,27-Jan-2025
INF192K01KO5,14.8051,05-Aug-2025
INF174K01LE2,11.2141,05-Aug-2025
INF174K01LC6,40.3204,05-Aug-2025
INF174K01302,37.7106,05-Aug-2025
INF174K01328,10.7306,05-Aug-2025
INF767K01PP0,14.5376,05-Aug-2025
INF767K01PR6,13.2169,05-Aug-2025
-,13.6611,05-Aug-2025
INF767K01PL9,13.8982,05-Aug-2025
INF767K01PN5,13.5786,05-Aug-2025
-,13.4921,05-Aug-2025
INF174V01AC6,12.9206,05-Aug-2025
INF174V01AA0,12.9206,05-Aug-2025
INF174V01978,12.4048,05-Aug-2025
INF174V01994,12.4048,05-Aug-2025
INF769K01FS1,13.597,05-Aug-2025
INF769K01FR3,13.579,05-Aug-2025
INF769K01FP7,13.096,05-Aug-2025
INF769K01FO0,13.096,05-Aug-2025
INF247L01ED1,10.4743,05-Aug-2025
INF247L01EE9,10.4743,05-Aug-2025
INF247L01EG4,10.4164,05-Aug-2025
INF247L01EH2,10.4163,05-Aug-2025
INF204K01YA8,17.7754,05-Aug-2025
INF204KA1MV7,15.1102,05-Aug-2025
INF204K01XZ7,28.8693,05-Aug-2025
INF204K01IY1,26.6998,05-Aug-2025
INF204K01IZ8,16.0011,05-Aug-2025
INF204KA1MT1,13.9171,05-Aug-2025
INF0J8L01065,12.3037,05-Aug-2025
INF0J8L01057,12.0475,05-Aug-2025
INF223J013N7,19.7677,05-Aug-2025
INF223J011N1,11.3811,05-Aug-2025
INF223J019M6,12.3662,05-Aug-2025
INF223J019N4,18.4845,05-Aug-2025
INF223J011M3,11.2289,05-Aug-2025
INF223J019L8,11.6853,05-Aug-2025
INF879O01225,11.3515,05-Aug-2025
INF879O01217,11.2818,05-Aug-2025
INF966L01DW8,10.2461,05-Aug-2025
INF966L01DZ1,10.228,05-Aug-2025
INF966L01DX6,10.2456,05-Aug-2025
INF966L01EA2,10.2283,05-Aug-2025
INF0K1H01214,10.39,05-Aug-2025
INF0K1H01222,10.33,05-Aug-2025
INF200K01QU0,36.2037,05-Aug-2025
INF200K01QS4,19.5613,05-Aug-2025
INF200K01156,34.0358,05-Aug-2025
INF200K01131,17.8991,05-Aug-2025
INF173K01NB6,14.5307,05-Aug-2025
INF173K01MY0,12.7756,05-Aug-2025
INF173K01NF7,15.3409,05-Aug-2025
INF173K01NC4,13.2646,05-Aug-2025
INF277K018Q1,14.6188,05-Aug-2025
-,14.6188,05-Aug-2025
INF277K016Q5,13.8172,05-Aug-2025
-,13.8172,05-Aug-2025
INF277K017Q3,15.2175,05-Aug-2025
INF277K015Q7,14.4548,05-Aug-2025
INF582M01ES7,14.6234,05-Aug-2025
INF582M01EU3,14.2763,05-Aug-2025
INF582M01EW9,14.1208,05-Aug-2025
INF582M01EY5,13.7879,05-Aug-2025
INF789FB1RG6,37.5472,05-Aug-2025
INF789FB1RE1,21.9635,05-Aug-2025
INF789FB1RJ0,35.2646,05-Aug-2025
INF789FB1RH4,19.9219,05-Aug-2025
INF03VN01910,10.695,05-Aug-2025
INF03VN01928,10.623,05-Aug-2025
INF579M01AZ6,12.9958,05-Aug-2025
INF579M01AV5,12.6403,05-Aug-2025
INF579M01AY9,12.9958,05-Aug-2025
INF579M01AW3,12.6403,05-Aug-2025
INF204K01G78,46.0404,05-Aug-2025
INF204K01G94,198.5438,05-Aug-2025
INF204K01570,32.8508,05-Aug-2025
INF204K01596,175.1823,05-Aug-2025
INF204K01604,175.1823,05-Aug-2025
INF03VN01829,13.127,05-Aug-2025
INF03VN01811,12.785,05-Aug-2025
INF209K01R47,27.1311,05-Aug-2025
INF209K01XH4,75.065,05-Aug-2025
INF209K01751,67.1448,05-Aug-2025
INF209K01769,16.6065,05-Aug-2025
INF846K01DY0,16.5162,05-Aug-2025
INF846K01EA8,35.1584,05-Aug-2025
INF846K01EB6,13.7886,05-Aug-2025
INF846K01ED2,13.2632,05-Aug-2025
INF846K01743,14.0084,05-Aug-2025
INF846K01693,30.037,05-Aug-2025
INF846K01727,13.0626,05-Aug-2025
INF846K01701,10.9369,05-Aug-2025
INF194K01RW9,31.9423,05-Aug-2025
INF194K01RY5,11.4961,05-Aug-2025
INF194K01SB1,13.9544,05-Aug-2025
INF194K015B9,35.7727,05-Aug-2025
INF194K017B5,13.4562,05-Aug-2025
INF194K010C8,16.613,05-Aug-2025
INF251K01HR8,54.5862,05-Aug-2025
INF251K01HS6,13.3713,05-Aug-2025
INF251K01HU2,13.028,05-Aug-2025
INF251K01845,44.7481,05-Aug-2025
INF251K01852,11.0199,05-Aug-2025
INF251K01878,11.2251,05-Aug-2025
INF760K01GB4,111.7148,05-Aug-2025
INF760K01FZ5,16.692,05-Aug-2025
INF760K01GC2,16.7856,05-Aug-2025
INF760K01282,97.29,05-Aug-2025
INF760K01308,13.2351,05-Aug-2025
INF760K01AP7,14.1361,05-Aug-2025
INF740K01NO5,66.3281,05-Aug-2025
INF740K01NP2,14.4435,05-Aug-2025
INF740K01NQ0,14.3138,05-Aug-2025
INF740K01458,11.467,05-Aug-2025
INF740K01474,11.8183,05-Aug-2025
INF740K01441,58.8933,05-Aug-2025
INF090I01GF1,100.0253,05-Aug-2025
INF090I01EA7,90.9825,05-Aug-2025
