isin,nav,nav_date
INF769K01GX9,23.552,11-Dec-2025
INF769K01GU5,21.78,11-Dec-2025
INF769K01GT7,21.808,11-Dec-2025
INF769K01BL5,112.358,11-Dec-2025
INF769K01135,93.746,11-Dec-2025
INF769K01BM3,67.463,11-Dec-2025
INF769K01150,26.264,11-Dec-2025
INF769K01EA2,38.198,11-Dec-2025
INF769K01ED6,42.831,11-Dec-2025
INF769K01EE4,28.138,11-Dec-2025
INF769K01EB0,24.523,11-Dec-2025
INF769K01PV4,9.912,11-Dec-2025
INF769K01PX0,9.912,11-Dec-2025
INF769K01PS0,9.909,11-Dec-2025
INF769K01PU6,9.909,11-Dec-2025
INF247L01ET7,11.9921,11-Dec-2025
INF247L01EP5,12.0005,11-Dec-2025
INF247L01EQ3,12.0003,11-Dec-2025
INF247L01ES9,11.9917,11-Dec-2025
INF247L01DG6,12.8562,11-Dec-2025
INF247L01DH4,12.8554,11-Dec-2025
INF247L01DD3,12.609,11-Dec-2025
INF247L01DE1,12.6091,11-Dec-2025
INF247L01GA2,9.6267,11-Dec-2025
INF247L01GB0,9.6267,11-Dec-2025
INF247L01GD6,9.6076,11-Dec-2025
INF247L01GE4,9.6076,11-Dec-2025
INF247L01DN2,10.5992,11-Dec-2025
INF247L01DO0,10.5989,11-Dec-2025
INF247L01DR3,10.4259,11-Dec-2025
INF247L01DQ5,10.4258,11-Dec-2025
INF247L01EW1,11.834,11-Dec-2025
INF247L01EX9,11.834,11-Dec-2025
INF247L01EZ4,11.8222,11-Dec-2025
INF247L01FA4,11.8222,11-Dec-2025
INF247L01EJ8,12.5716,11-Dec-2025
INF247L01EK6,12.5708,11-Dec-2025
INF247L01EM2,12.4334,11-Dec-2025
INF247L01EN0,12.4336,11-Dec-2025
INF247L01DB7,11.2609,11-Dec-2025
INF247L01DA9,11.2615,11-Dec-2025
INF247L01CY1,11.0446,11-Dec-2025
INF247L01CX3,11.0448,11-Dec-2025
INF247L01CS3,10.1699,11-Dec-2025
INF247L01CT1,9.5636,11-Dec-2025
INF247L01CP9,9.6049,11-Dec-2025
INF247L01CQ7,8.8554,11-Dec-2025
INF247L01FE6,10.7365,11-Dec-2025
INF247L01FI7,10.7365,11-Dec-2025
INF247L01FG1,10.726,11-Dec-2025
INF247L01FJ5,10.726,11-Dec-2025
INF247L01FS6,10.351,11-Dec-2025
INF247L01FT4,10.351,11-Dec-2025
INF247L01FW8,10.3476,11-Dec-2025
INF247L01FV0,10.3476,11-Dec-2025
INF204KC1EH1,11.739,11-Dec-2025
INF204KC1EL3,11.8287,11-Dec-2025
INF204KC1EI9,11.739,11-Dec-2025
INF204KC1EK5,11.8287,11-Dec-2025
INF204K01D22,722.9751,11-Dec-2025
INF204K01XO1,722.9751,11-Dec-2025
INF204K01893,75.5492,11-Dec-2025
INF204K01XM5,113.2011,11-Dec-2025
INF204K01919,659.3509,11-Dec-2025
INF204K01927,659.3509,11-Dec-2025
INF204K01G37,58.7464,11-Dec-2025
INF204K01G29,222.2379,11-Dec-2025
INF204K01G52,222.2379,11-Dec-2025
INF204K01AN1,38.3503,11-Dec-2025
INF204K01AP6,196.7442,11-Dec-2025
INF204K01AQ4,196.7442,11-Dec-2025
INF204KC1BO3,14.7912,11-Dec-2025
INF204KC1BP0,14.7912,11-Dec-2025
INF204KC1BL9,14.3489,11-Dec-2025
INF204KC1BM7,14.3489,11-Dec-2025
INF204KA1SM3,25.081,11-Dec-2025
INF204KA1SL5,22.3596,11-Dec-2025
INF204KA1SK7,25.081,11-Dec-2025
INF204KA1SI1,25.081,11-Dec-2025
INF204KA1SJ9,22.3596,11-Dec-2025
INF204KA1SH3,22.3596,11-Dec-2025
INF204KC1FR7,10.7092,11-Dec-2025
INF204KC1FS5,10.7092,11-Dec-2025
INF204KC1FP1,10.6538,11-Dec-2025
INF204KC1FO4,10.6538,11-Dec-2025
INF204K01I35,169.0659,11-Dec-2025
INF204K01I27,572.5549,11-Dec-2025
INF204K01I50,572.5549,11-Dec-2025
INF204K01935,119.3767,11-Dec-2025
INF204K01950,512.1817,11-Dec-2025
INF204K01968,512.1817,11-Dec-2025
INF204K01I76,72.6796,11-Dec-2025
INF204K01I68,368.8334,11-Dec-2025
INF204K01I92,368.8334,11-Dec-2025
INF204K01AB6,63.6079,11-Dec-2025
INF204K01AE0,339.5101,11-Dec-2025
INF204K01AD2,339.5101,11-Dec-2025
INF204K01J18,45.4353,11-Dec-2025
INF204K01J00,79.2033,11-Dec-2025
INF204K01J34,79.2033,11-Dec-2025
INF204K01745,38.8983,11-Dec-2025
INF204K01760,72.9675,11-Dec-2025
INF204K01737,72.9675,11-Dec-2025
INF204KC1303,18.7699,11-Dec-2025
INF204KC1311,18.7699,11-Dec-2025
INF204KC1279,17.7019,11-Dec-2025
INF204KC1287,17.7019,11-Dec-2025
INF204KA16G3,42.9672,11-Dec-2025
INF204KA13G0,38.3347,11-Dec-2025
INF204KA15G5,42.9672,11-Dec-2025
INF204KA12G2,38.3347,11-Dec-2025
INF663L01Z45,10.1,11-Dec-2025
INF663L01Z60,10.1,11-Dec-2025
INF663L01Z52,9.93,11-Dec-2025
INF663L01Z86,9.93,11-Dec-2025
INF966L01BX0,19.4347,11-Dec-2025
INF966L01CA6,18.6711,11-Dec-2025
INF966L01BY8,19.4569,11-Dec-2025
INF966L01CB4,18.6697,11-Dec-2025
INF966L01BR2,16.2741,11-Dec-2025
INF966L01BU6,15.6443,11-Dec-2025
INF966L01BS0,16.2627,11-Dec-2025
INF966L01BV4,15.6593,11-Dec-2025
INF966L01DF3,13.1897,11-Dec-2025
INF966L01DC0,12.8031,11-Dec-2025
INF966L01DG1,13.1857,11-Dec-2025
INF966L01DD8,12.8012,11-Dec-2025
INF966L01DN7,9.7488,11-Dec-2025
INF966L01DI7,9.468,11-Dec-2025
INF966L01DO5,9.7536,11-Dec-2025
INF966L01DL1,9.4718,11-Dec-2025
INF966L01AD4,36.0587,11-Dec-2025
INF966L01AB8,33.3244,11-Dec-2025
INF966L01AE2,36.0149,11-Dec-2025
INF966L01AC6,33.1625,11-Dec-2025
INF966L01CD0,15.6234,11-Dec-2025
INF966L01CG3,15.02,11-Dec-2025
INF966L01CE8,15.622,11-Dec-2025
INF966L01CH1,15.0195,11-Dec-2025
INF966L01523,37.4816,11-Dec-2025
INF966L01721,41.3357,11-Dec-2025
INF966L01705,41.303,11-Dec-2025
INF966L01507,37.3971,11-Dec-2025
INF966L01CJ7,14.7575,11-Dec-2025
INF966L01CN9,14.2324,11-Dec-2025
INF966L01CK5,14.7542,11-Dec-2025
INF966L01CO7,14.3411,11-Dec-2025
INF966L01CZ3,14.7156,11-Dec-2025
INF966L01CW0,14.3246,11-Dec-2025
INF966L01DA4,14.7011,11-Dec-2025
INF966L01CX8,14.2792,11-Dec-2025
INF966L01DT4,10.175,11-Dec-2025
INF966L01DQ0,9.9161,11-Dec-2025
INF966L01DU2,10.1812,11-Dec-2025
INF966L01DR8,9.9157,11-Dec-2025
INF966L01AK9,25.1843,11-Dec-2025
INF966L01AH5,23.4499,11-Dec-2025
INF966L01AL7,25.3234,11-Dec-2025
INF966L01AI3,23.4771,11-Dec-2025
INF966L01CT6,11.8136,11-Dec-2025
INF966L01CQ2,11.3964,11-Dec-2025
INF966L01CU4,11.8077,11-Dec-2025
INF966L01CR0,11.3982,11-Dec-2025
INF082J01382,25.48,11-Dec-2025
INF082J01390,24.01,11-Dec-2025
INF082J01473,9.86,11-Dec-2025
INF082J01481,9.72,11-Dec-2025
INF0K1H01081,13.24,11-Dec-2025
INF0K1H01073,12.8,11-Dec-2025
INF0K1H01180,8.53,11-Dec-2025
INF0K1H01172,8.32,11-Dec-2025
INF200KB1183,11.2091,11-Dec-2025
INF200KB1191,11.2087,11-Dec-2025
INF200KB1159,11.016,11-Dec-2025
INF200KB1167,11.0162,11-Dec-2025
INF200KA1507,50.8906,11-Dec-2025
INF200KA1515,45.4884,11-Dec-2025
INF200KA1473,45.3924,11-Dec-2025
INF200KA1481,40.7648,11-Dec-2025
INF200K01SB6,113.8975,11-Dec-2025
INF200K01RZ7,64.813,11-Dec-2025
INF200K01339,105.0402,11-Dec-2025
INF200K01313,59.622,11-Dec-2025
INF200K01RM5,349.8922,11-Dec-2025
INF200K01RK9,246.3206,11-Dec-2025
INF200K01VR6,305.4009,11-Dec-2025
INF200K01404,183.8724,11-Dec-2025
INF200KB1126,10.5452,11-Dec-2025
INF200KB1134,10.545,11-Dec-2025
INF200KB1092,10.3376,11-Dec-2025
INF200KB1100,10.3378,11-Dec-2025
INF200KA1A71,25.111,11-Dec-2025
INF200KA1A89,25.1095,11-Dec-2025
INF200KA1A48,24.5072,11-Dec-2025
INF200KA1A55,24.5111,11-Dec-2025
INF200K01SC4,97.0581,11-Dec-2025
INF200K01SE0,270.36,11-Dec-2025
INF200K01214,246.1698,11-Dec-2025
INF200K01198,76.9883,11-Dec-2025
INF200K01UN7,339.0915,11-Dec-2025
INF200K01UP2,488.0622,11-Dec-2025
INF200K01453,267.4016,11-Dec-2025
INF200K01446,424.4827,11-Dec-2025
INF200K01RS2,53.0231,11-Dec-2025
INF200K01CT2,48.9349,11-Dec-2025
INF200K01RQ6,46.9262,11-Dec-2025
INF200K01CU0,43.5316,11-Dec-2025
INF200KB1324,9.9159,11-Dec-2025
INF200KB1332,9.9159,11-Dec-2025
INF200KB1290,9.7687,11-Dec-2025
INF200KB1308,9.7691,11-Dec-2025
INF200K01SL5,140.5889,11-Dec-2025
INF200K01SN1,393.8449,11-Dec-2025
INF200K01255,108.9159,11-Dec-2025
INF200K01271,356.5259,11-Dec-2025
INF200K01UY4,36.1475,11-Dec-2025
INF200K01UW8,36.0947,11-Dec-2025
INF200K01BD8,32.6932,11-Dec-2025
INF200K01BC0,32.697,11-Dec-2025
INF200KB1506,10.1874,11-Dec-2025
INF200KB1514,10.1872,11-Dec-2025
INF200KB1472,10.0725,11-Dec-2025
INF200KB1480,10.0725,11-Dec-2025
INF200K01RV6,263.8334,11-Dec-2025
INF200K01RT0,187.3917,11-Dec-2025
INF200K01VS4,230.7166,11-Dec-2025
INF200K01420,138.9345,11-Dec-2025
INF680P01455,8.0218,11-Dec-2025
INF680P01463,7.8836,11-Dec-2025
INF903JA1LQ6,11.0418,11-Dec-2025
INF903JA1LR4,11.0418,11-Dec-2025
-,11.0418,11-Dec-2025
INF903JA1LN3,10.7864,11-Dec-2025
INF903JA1LO1,10.7864,11-Dec-2025
-,10.7864,11-Dec-2025
INF903J01NH5,106.8538,11-Dec-2025
INF903J01546,29.4962,11-Dec-2025
INF903J01NF9,32.9926,11-Dec-2025
INF903J01561,97.1398,11-Dec-2025
INF903J01NB8,122.3833,11-Dec-2025
INF903J01MZ9,38.5696,11-Dec-2025
INF903J01652,104.9194,22-Jan-2025
INF903J01637,33.8495,06-Jan-2025
INF903J01629,107.8888,11-Dec-2025
INF903J01603,33.4468,11-Dec-2025
INF903J01F92,101.9478,11-Dec-2025
INF903J01G00,58.6987,11-Dec-2025
INF903J01F68,95.2082,11-Dec-2025
INF903J01F76,54.5249,11-Dec-2025
INF903JA1LV6,10.3915,11-Dec-2025
INF903JA1LU8,10.3915,11-Dec-2025
-,10.3915,11-Dec-2025
INF903JA1LY0,10.3229,11-Dec-2025
INF903JA1LX2,10.3229,11-Dec-2025
-,10.3229,11-Dec-2025
INF903JA1FA2,38.9079,11-Dec-2025
INF903JA1FB0,26.7044,11-Dec-2025
INF903JA1FC8,26.7044,11-Dec-2025
INF903JA1EX7,35.782,11-Dec-2025
INF903JA1EY5,24.5321,11-Dec-2025
INF903JA1EZ2,24.5321,11-Dec-2025
INF277K01Z28,52.4981,11-Dec-2025
-,52.4981,11-Dec-2025
INF277K01Y94,41.2203,11-Dec-2025
-,41.2203,11-Dec-2025
INF277K01Z10,52.4981,11-Dec-2025
INF277K01Y86,44.8166,11-Dec-2025
INF277KA1166,20.1721,11-Dec-2025
INF277KA1174,20.1721,11-Dec-2025
-,20.1721,11-Dec-2025
INF277KA1190,18.8137,11-Dec-2025
INF277KA1208,18.8137,11-Dec-2025
-,18.8137,11-Dec-2025
INF277K01Z85,57.1885,11-Dec-2025
-,57.1885,11-Dec-2025
INF277K01Z51,48.8393,11-Dec-2025
-,48.8393,11-Dec-2025
INF277K01Z77,57.1885,11-Dec-2025
INF277K01Z44,48.8393,11-Dec-2025
INF277K01NG4,442.0234,11-Dec-2025
INF277K01NE9,242.6566,11-Dec-2025
INF277K01EH1,157.005,11-Dec-2025
INF277K01956,385.2131,11-Dec-2025
INF277KA1497,15.7863,11-Dec-2025
INF277KA1513,15.7863,11-Dec-2025
-,15.7863,11-Dec-2025
INF277KA1521,14.919,11-Dec-2025
INF277KA1547,14.919,11-Dec-2025
-,14.919,11-Dec-2025
INF277K014A4,51.836,11-Dec-2025
-,51.836,11-Dec-2025
INF277K011A0,41.3307,11-Dec-2025
-,41.3307,11-Dec-2025
INF277K013A6,51.836,11-Dec-2025
INF277K010A2,44.82,11-Dec-2025
INF277KA1CU2,10.0078,11-Dec-2025
INF277KA1CW8,10.0078,11-Dec-2025
-,10.0078,11-Dec-2025
INF277KA1CR8,9.8496,11-Dec-2025
INF277KA1CT4,9.8496,11-Dec-2025
-,9.8496,11-Dec-2025
INF277K010B0,35.5863,11-Dec-2025
INF277K017A7,30.4157,11-Dec-2025
-,35.5863,11-Dec-2025
-,30.4157,11-Dec-2025
INF277K019A3,35.5863,11-Dec-2025
INF277K016A9,30.4157,11-Dec-2025
INF277K01PQ8,179.632,11-Dec-2025
INF277K01DY8,78.0304,11-Dec-2025
INF277K01PO3,94.1207,11-Dec-2025
INF277K01782,164.6206,11-Dec-2025
INF277K015Y1,0.0,01-Apr-2025
INF277K018Y5,0.0,01-Apr-2025
-,0.0,01-Apr-2025
-,0.0,01-Apr-2025
INF277K013Y6,0.0,01-Apr-2025
INF277K016Y9,0.0,01-Apr-2025
INF277K016B7,52.4518,11-Dec-2025
-,52.4518,11-Dec-2025
INF277K013B4,40.6339,11-Dec-2025
-,40.6339,11-Dec-2025
INF277K015B9,52.4518,11-Dec-2025
INF277K012B6,44.4242,11-Dec-2025
INF044D01CN2,61.69,11-Dec-2025
INF044D01CO0,60.98,11-Dec-2025
INF044D01BI4,55.01,11-Dec-2025
INF044D01BJ2,49.24,11-Dec-2025
INF044D01823,128.4,11-Dec-2025
INF044D01CJ0,145.45,11-Dec-2025
INF044D01CK8,97.64,11-Dec-2025
INF044D01864,128.43,11-Dec-2025
INF044D01831,86.81,11-Dec-2025
INF044D01CM4,47.67,11-Dec-2025
INF044D01CD3,71.25,11-Dec-2025
INF044D01CE1,66.35,11-Dec-2025
INF044D01906,66.26,11-Dec-2025
INF044D01872,62.23,11-Dec-2025
INF2F0001214,9.8353,11-Dec-2025
INF2F0001206,9.8359,11-Dec-2025
INF2F0001248,9.8124,11-Dec-2025
INF2F0001230,9.812,11-Dec-2025
INF582M01KG9,8.43,11-Dec-2025
INF582M01KH7,8.43,11-Dec-2025
INF582M01KC8,8.32,11-Dec-2025
INF582M01KD6,8.32,11-Dec-2025
INF582M01JQ0,11.53,11-Dec-2025
INF582M01JR8,11.53,11-Dec-2025
INF582M01JM9,11.25,11-Dec-2025
INF582M01JN7,11.25,11-Dec-2025
INF582M01JE6,14.59,11-Dec-2025
INF582M01JF3,14.59,11-Dec-2025
INF582M01JA4,14.11,11-Dec-2025
INF582M01JB2,14.11,11-Dec-2025
INF789F01SN3,225.5483,11-Dec-2025
INF789F01SL7,88.2757,11-Dec-2025
INF789F01372,197.0966,11-Dec-2025
INF789F01356,76.709,11-Dec-2025
INF789F01TO9,324.0003,11-Dec-2025
INF789F01TM3,250.4285,11-Dec-2025
INF789F01695,286.2347,11-Dec-2025
INF789F01679,221.2195,11-Dec-2025
INF789F01VF3,63.999,11-Dec-2025
INF789F01VG1,56.1839,11-Dec-2025
INF789F01CE6,58.9317,11-Dec-2025
INF789F01CF3,51.5145,11-Dec-2025
INF789F01TS0,77.1516,11-Dec-2025
INF789F01737,73.2705,11-Dec-2025
INF789F01752,140.192,11-Dec-2025
INF789F01TU6,147.4318,11-Dec-2025
INF789F01UD0,446.0226,11-Dec-2025
INF789F01844,399.1493,11-Dec-2025
INF789F01UB4,231.3666,11-Dec-2025
INF789F01828,205.7953,11-Dec-2025
INF789F01SF9,155.8015,11-Dec-2025
INF789F01273,134.9556,11-Dec-2025
INF789F01299,292.6758,11-Dec-2025
INF789F01SH5,336.8693,11-Dec-2025
INF789F1AZA4,11.8052,11-Dec-2025
INF789F1AZB2,11.8052,11-Dec-2025
INF789F1AYY7,11.4453,11-Dec-2025
INF789F1AYZ4,11.4453,11-Dec-2025
INF789F1AA98,10.7394,11-Dec-2025
INF789F1AA80,10.578,11-Dec-2025
INF03VN01860,13.302,11-Dec-2025
INF03VN01852,12.885,11-Dec-2025
INF03VN01936,10.928,11-Dec-2025
INF03VN01944,10.709,11-Dec-2025
INF03VN01951,10.819,11-Dec-2025
INF03VN01969,10.609,11-Dec-2025
INF03VN01886,14.363,11-Dec-2025
INF03VN01878,13.907,11-Dec-2025
INF03VN01977,10.744,11-Dec-2025
INF03VN01985,10.583,11-Dec-2025
INF03VN01902,13.468,11-Dec-2025
INF03VN01894,13.078,11-Dec-2025
INF209K01EN2,84.1642,11-Dec-2025
INF209K01WN4,95.97,11-Dec-2025
INF209K01WM6,67.3633,11-Dec-2025
INF209K01EO0,34.8325,11-Dec-2025
INF846K01K35,120.54,11-Dec-2025
INF846K01K43,53.17,11-Dec-2025
INF846K01K01,103.89,11-Dec-2025
INF846K01K19,45.25,11-Dec-2025
INF0QA701BN2,9.419,11-Dec-2025
INF0QA701BO0,9.419,11-Dec-2025
INF0QA701BK8,9.358,11-Dec-2025
INF0QA701BL6,9.358,11-Dec-2025
INF194KB1AL4,50.279,11-Dec-2025
INF194KB1AM2,37.27,11-Dec-2025
INF194KB1AJ8,45.855,11-Dec-2025
INF194KB1AK6,33.999,11-Dec-2025
INF761K01EP7,49.61,11-Dec-2025
INF761K01EO0,37.15,11-Dec-2025
INF761K01ER3,44.23,11-Dec-2025
INF761K01EQ5,32.24,11-Dec-2025
INF251K01SR5,12.9864,11-Dec-2025
INF251K01SS3,12.6725,11-Dec-2025
INF251K01SO2,12.5961,11-Dec-2025
INF251K01SP9,12.2742,11-Dec-2025
INF760K01JC6,41.83,11-Dec-2025
INF760K01JD4,36.23,11-Dec-2025
INF760K01JF9,37.68,11-Dec-2025
INF760K01JG7,32.26,11-Dec-2025
INF740K01QD1,213.143,11-Dec-2025
INF740K01QE9,63.447,11-Dec-2025
INF740K01797,193.282,11-Dec-2025
INF740K01805,57.417,11-Dec-2025
INF754K01JN6,47.636,11-Dec-2025
INF754K01JO4,41.673,11-Dec-2025
INF754K01JJ4,42.851,11-Dec-2025
INF754K01JK2,37.236,11-Dec-2025
INF090I01IQ4,185.1449,11-Dec-2025
INF090I01IO9,53.608,11-Dec-2025
INF090I01544,45.2519,11-Dec-2025
INF090I01569,163.0326,11-Dec-2025
INF179KA1RZ8,137.479,11-Dec-2025
INF179KA1RW5,156.845,11-Dec-2025
INF179KA1SA9,44.158,11-Dec-2025
INF179KA1RX3,67.748,11-Dec-2025
INF0R8701384,9.73,11-Dec-2025
INF0R8701392,9.73,11-Dec-2025
INF0R8701350,9.72,11-Dec-2025
INF0R8701368,9.72,11-Dec-2025
INF917K01QA1,85.9644,11-Dec-2025
INF917K01PZ0,44.4839,11-Dec-2025
INF917K01QC7,77.0495,11-Dec-2025
INF917K01QB9,38.3138,11-Dec-2025
INF109K015M0,96.36,11-Dec-2025
INF109K013M5,69.82,11-Dec-2025
INF109K01BI0,85.48,11-Dec-2025
INF109K01FA8,34.88,11-Dec-2025
INF205K013T3,46.16,11-Dec-2025
INF205K012T5,37.6,11-Dec-2025
INF205K011T7,41.44,11-Dec-2025
INF205K010T9,32.98,11-Dec-2025
INF00XX01747,30.6258,11-Dec-2025
INF00XX01754,29.632,11-Dec-2025
INF00XX01713,27.4195,11-Dec-2025
INF00XX01721,26.4528,11-Dec-2025
INF192K01NH3,9.9303,11-Dec-2025
INF192K01NI1,9.9305,11-Dec-2025
INF192K01NE0,9.6827,11-Dec-2025
INF192K01NF7,9.6827,11-Dec-2025
INF174K01211,248.648,11-Dec-2025
INF174K01KT2,293.053,11-Dec-2025
INF174K01237,108.477,11-Dec-2025
INF174K01KU0,128.718,11-Dec-2025
INF397L01JS1,32.3057,11-Dec-2025
INF397L01JP7,32.3,11-Dec-2025
INF397L01JW3,28.7046,11-Dec-2025
INF397L01JT9,28.7042,11-Dec-2025
INF174V01BK7,19.9987,11-Dec-2025
INF174V01BL5,19.9987,11-Dec-2025
INF174V01BH3,19.0599,11-Dec-2025
INF174V01BI1,19.0599,11-Dec-2025
INF769K01NJ4,11.557,11-Dec-2025
INF769K01NL0,11.557,11-Dec-2025
INF769K01NG0,11.396,11-Dec-2025
INF769K01NI6,11.396,11-Dec-2025
INF247L01BY3,14.1145,11-Dec-2025
INF247L01BZ0,14.1145,11-Dec-2025
INF247L01BV9,13.7355,11-Dec-2025
INF247L01BW7,13.7358,11-Dec-2025
INF204K01J91,101.3524,11-Dec-2025
INF204K01J83,184.5814,11-Dec-2025
INF204K01K15,184.5814,11-Dec-2025
INF204K01HZ0,164.2269,11-Dec-2025
INF204K01HY3,164.2269,11-Dec-2025
INF204K01IA1,86.5445,11-Dec-2025
INF663L01W14,14.76,11-Dec-2025
INF663L01W06,17.16,11-Dec-2025
INF663L01W30,15.95,11-Dec-2025
INF663L01W48,14.19,11-Dec-2025
INF966L01AA0,251.3327,11-Dec-2025
INF966L01689,274.0034,11-Dec-2025
INF966L01663,214.1874,11-Dec-2025
INF206A01022,199.8744,11-Dec-2025
INF082J01432,12.82,11-Dec-2025
INF082J01440,12.42,11-Dec-2025
INF0K1H01297,9.83,11-Dec-2025
INF0K1H01305,9.83,11-Dec-2025
INF200K01T51,191.4952,11-Dec-2025
INF200K01T69,130.7036,11-Dec-2025
INF200K01T28,166.7892,11-Dec-2025
INF200K01T36,98.5364,11-Dec-2025
INF903J01NK9,286.0466,11-Dec-2025
INF903J01NI3,37.5897,11-Dec-2025
INF903J01470,257.2822,11-Dec-2025
INF903J01454,32.8908,11-Dec-2025
-,41.2235,11-Dec-2025
-,36.5145,11-Dec-2025
INF277K011O1,41.2235,11-Dec-2025
INF277K015O2,36.5145,11-Dec-2025
INF277K013O7,41.2235,11-Dec-2025
INF277K017O8,36.5145,11-Dec-2025
INF0GCD01800,10.7,11-Dec-2025
INF0GCD01826,10.7,11-Dec-2025
INF0GCD01792,10.5,11-Dec-2025
INF0GCD01776,10.49,11-Dec-2025
INF582M01BU9,53.09,11-Dec-2025
INF582M01BW5,39.74,11-Dec-2025
INF582M01BY1,47.86,11-Dec-2025
INF582M01CA9,41.57,11-Dec-2025
INF789F1AUQ1,27.2695,11-Dec-2025
INF789F1AUR9,27.2695,11-Dec-2025
INF789F1AUO6,25.2373,11-Dec-2025
INF789F1AUP3,25.2371,11-Dec-2025
INF209K01WP9,76.5106,11-Dec-2025
INF209K01WQ7,143.3655,11-Dec-2025
INF209K01LF3,126.9094,11-Dec-2025
INF209K01LE6,41.7793,11-Dec-2025
INF846K010C0,20.2,11-Dec-2025
INF846K011C8,18.54,11-Dec-2025
INF846K013C4,19.04,11-Dec-2025
INF846K014C2,17.48,11-Dec-2025
INF194K01Z85,171.994,11-Dec-2025
INF194K01Z93,53.022,11-Dec-2025
INF194K01342,151.037,11-Dec-2025
INF194K01359,40.295,11-Dec-2025
INF251K01SD5,14.5121,11-Dec-2025
INF251K01SE3,13.2325,11-Dec-2025
INF251K01SA1,14.0314,11-Dec-2025
INF251K01SB9,12.7933,11-Dec-2025
INF760K01JW4,19.61,11-Dec-2025
INF760K01JY0,18.44,11-Dec-2025
INF760K01JZ7,18.34,11-Dec-2025
INF760K01KB6,17.24,11-Dec-2025
INF740KA1PP3,23.463,10-Dec-2025
INF740KA1PQ1,19.371,10-Dec-2025
INF740KA1PM0,22.579,10-Dec-2025
INF740KA1PN8,17.183,10-Dec-2025
INF090I01GY2,820.9942,11-Dec-2025
INF090I01GW6,121.2201,11-Dec-2025
INF090I01296,732.661,11-Dec-2025
INF090I01270,104.8537,11-Dec-2025
INF666M01BE4,32.7241,11-Dec-2025
INF666M01BH7,27.2985,11-Dec-2025
INF666M01BF1,32.6034,11-Dec-2025
INF666M01DC4,26.202,11-Dec-2025
INF666M01CY0,24.0,11-Dec-2025
INF666M01DA8,26.1813,11-Dec-2025
INF666M01BI5,27.2895,11-Dec-2025
INF666M01DI1,22.3608,11-Dec-2025
INF666M01DE0,21.1848,11-Dec-2025
INF666M01DG5,20.6454,11-Dec-2025
INF179K01VC4,856.369,11-Dec-2025
INF179K01426,764.181,11-Dec-2025
INF179K01VA8,44.3,11-Dec-2025
INF179K01400,35.585,11-Dec-2025
INF917K01HD4,125.1915,11-Dec-2025
INF917K01HC6,67.3993,11-Dec-2025
INF677K01023,111.7296,11-Dec-2025
INF677K01213,53.1291,11-Dec-2025
INF109K012K1,546.15,11-Dec-2025
INF109K011K3,127.67,11-Dec-2025
INF109K01AF8,495.99,11-Dec-2025
INF109K01EC7,41.89,11-Dec-2025
INF00XX01AQ6,18.3889,11-Dec-2025
INF00XX01AR4,18.3889,11-Dec-2025
INF00XX01AN3,16.8039,11-Dec-2025
INF00XX01AO1,16.8039,11-Dec-2025
INF192K01BT3,107.1447,11-Dec-2025
INF192K01BR7,73.0019,11-Dec-2025
INF137A01037,94.9444,11-Dec-2025
INF137A01011,66.2985,11-Dec-2025
INF397L01KU5,26.4312,11-Dec-2025
INF397L01KR1,26.4087,11-Dec-2025
INF397L01KQ3,24.453,11-Dec-2025
INF397L01KN0,24.4532,11-Dec-2025
INF174V01CI9,11.8768,11-Dec-2025
INF174V01CJ7,11.8768,11-Dec-2025
INF174V01CF5,11.7112,11-Dec-2025
INF174V01CH1,11.7112,11-Dec-2025
INF204K01K23,71.4779,11-Dec-2025
INF204K01K49,251.7921,11-Dec-2025
INF204K01GC1,45.8133,11-Dec-2025
INF204K01GB3,229.307,11-Dec-2025
INF966L01AN3,20.9894,11-Dec-2025
INF966L01AQ6,19.6367,11-Dec-2025
INF966L01AO1,19.9427,11-Dec-2025
INF966L01AR4,19.7442,11-Dec-2025
INF082J01036,132.69,11-Dec-2025
INF082J01044,132.96,11-Dec-2025
INF082J01242,126.57,11-Dec-2025
INF082J01259,126.43,11-Dec-2025
INF903J01NN3,238.5647,11-Dec-2025
INF903J01NL7,21.0541,11-Dec-2025
INF903J01538,224.7485,11-Dec-2025
INF903J01512,17.292,11-Dec-2025
INF277K01DI1,132.8239,11-Dec-2025
INF277K01451,357.073,11-Dec-2025
INF277K01ND1,403.6849,11-Dec-2025
INF277K01DJ9,119.5216,11-Dec-2025
INF277K01NB5,137.1888,11-Dec-2025
INF277K01MZ6,148.3314,11-Dec-2025
INF582M01EK4,30.59,11-Dec-2025
INF582M01EM0,30.59,11-Dec-2025
INF582M01EO6,28.68,11-Dec-2025
INF582M01EQ1,28.68,11-Dec-2025
INF789F01VB2,189.3556,11-Dec-2025
INF789F01UZ3,61.7557,11-Dec-2025
INF789F01AG5,172.5464,11-Dec-2025
INF789F01AE0,50.2846,11-Dec-2025
INF209K01ZC0,1753.33,11-Dec-2025
INF209K01BT5,1560.78,11-Dec-2025
INF209KA1LH3,309.22,11-Dec-2025
INF209K01BS7,180.43,11-Dec-2025
INF846K01E25,22.9,11-Dec-2025
INF846K01E33,16.24,11-Dec-2025
INF846K01E58,15.64,11-Dec-2025
INF846K01E09,16.44,11-Dec-2025
INF846K01E90,20.8,11-Dec-2025
INF846K01F08,13.35,11-Dec-2025
